# 
#     *****************************************************************************
#     ***         MC-GPU, version 1.3 (http://code.google.com/p/mcgpu/)         ***
#     ***                                                                       ***
#     ***                     Andreu Badal (Andreu.Badal-Soler@fda.hhs.gov)     ***
#     *****************************************************************************
# 
#  *** SIMULATION IN THE GPU USING CUDA ***
#
#  Image created counting the energy arriving at each pixel: ideal energy integrating detector.
#  Pixel value units: eV/cm^2 per history (energy fluence).
#  Focal spot position = (15.00000000,-45.00000000,15.00000000), cone beam direction = (0.00000000,1.00000000,0.00000000)
#  Pixel size:  0.300000 x 0.300000 = 0.090000 cm^2
#  Number of pixels in X and Z:  300  300
#  (X rows given first, a blank line separates the different Z values)
# 
#  [NON-SCATTERED] [COMPTON] [RAYLEIGH] [MULTIPLE-SCATTING]
# ==========================================================
0.00000000 0.30880577 0.04999680 0.22008797
0.00000000 0.23897026 0.05999616 0.14131025
0.00000000 0.21005965 0.03999744 0.10669153
0.00000000 0.28727108 0.03999744 0.13953793
0.00000000 0.32783534 0.03999744 0.15759984
0.00000000 0.21241161 0.09999360 0.15232584
0.00000000 0.18314731 0.02999808 0.13554441
0.00000000 0.21143938 0.03999744 0.14919232
0.00000000 0.24161046 0.03999744 0.17866095
0.00000000 0.18240445 0.03999744 0.10299287
0.00000000 0.20206492 0.03999744 0.18912814
0.00000000 0.24019820 0.04999680 0.17801581
0.00000000 0.18447681 0.02999808 0.12098209
0.00000000 0.23948582 0.01999872 0.13081355
0.00000000 0.20294076 0.05999616 0.13173201
0.00000000 0.21176900 0.01999872 0.19967016
0.00000000 0.27995117 0.05999616 0.12478581
0.00000000 0.20956338 0.02999808 0.14930127
0.00000000 0.23081027 0.04999680 0.16203039
0.00000000 0.21270391 0.02999808 0.11336300
0.00000000 0.20221492 0.06999552 0.07128099
0.00000000 0.25925581 0.05999616 0.16575604
0.00000000 0.22191058 0.05999616 0.11730653
0.00000000 0.19004275 0.04999680 0.13482790
0.00000000 0.21258409 0.05999616 0.12301167
0.00000000 0.17194852 0.04999680 0.13155703
0.00000000 0.17312472 0.02999808 0.13504534
0.00000000 0.22968514 0.05999616 0.11935310
0.00000000 0.15233580 0.03999744 0.13208564
0.00000000 0.16467215 0.04999680 0.14963444
0.00000000 0.25143780 0.04999680 0.12551612
0.00000000 0.23878736 0.01999872 0.18831184
0.00000000 0.14357950 0.03999744 0.07954966
0.00000000 0.22192978 0.03999744 0.20364484
0.00000000 0.24143349 0.02999808 0.08576041
0.00000000 0.25062736 0.00999936 0.13061254
0.00000000 0.13531779 0.01999872 0.14924706
0.00000000 0.11539041 0.01999872 0.12866886
0.00000000 0.20064235 0.02999808 0.20038123
0.00000000 0.21110562 0.00999936 0.08710418
0.00000000 0.09580823 0.02999808 0.13213952
0.00000000 0.22941086 0.00999936 0.16100395
0.00000000 0.13424750 0.02999808 0.15777599
0.00000000 0.22243025 0.00000000 0.04891491
0.00000000 0.20312145 0.01999872 0.13581640
0.00000000 0.15391863 0.00999936 0.11580300
0.00000000 0.11430902 0.00999936 0.14667468
0.00000000 0.13451149 0.00999936 0.09350643
0.00000000 0.21890527 0.01999872 0.06272925
0.00000000 0.13244038 0.02999808 0.08107557
0.00000000 0.15249157 0.02999808 0.07585645
0.00000000 0.15399614 0.01999872 0.10562204
0.00000000 0.17088244 0.03999744 0.08727061
0.00000000 0.16285587 0.03999744 0.12492647
0.00000000 0.17187377 0.01999872 0.16875501
0.00000000 0.11673597 0.00000000 0.06548081
0.00000000 0.15281079 0.01999872 0.11162576
0.00000000 0.17156455 0.00999936 0.11623297
0.00000000 0.14160602 0.03999744 0.15128941
0.00000000 0.14310900 0.00999936 0.06874723
0.00000000 0.15308438 0.00999936 0.11729639
0.00000000 0.14464085 0.00000000 0.13892485
0.00000000 0.18063678 0.00999936 0.09822014
0.00000000 0.13356842 0.01999872 0.09558279

0.00000000 0.07698430 0.00999936 0.10443764
0.00000000 0.06699555 0.01999872 0.09183474
0.00000000 0.10553191 0.00999936 0.09719431
0.00000000 0.21936602 0.00999936 0.14035764
0.00000000 0.08626528 0.02999808 0.06625543
0.00000000 0.16151240 0.00000000 0.08283171
0.00000000 0.09435447 0.00999936 0.10164892
0.00000000 0.09521621 0.00999936 0.09725949
0.00000000 0.07648641 0.01999872 0.08374560
0.00000000 0.13547377 0.00999936 0.12656414
0.00000000 0.18892372 0.00999936 0.05979945
0.00000000 0.14620767 0.01999872 0.08502485
0.00000000 0.11220407 0.00000000 0.08714038
0.00000000 0.14297007 0.00000000 0.10102885
0.00000000 0.13400924 0.00999936 0.13696753
0.00000000 0.10530500 0.03999744 0.14116772
0.00000000 0.15171042 0.02999808 0.10895020
0.00000000 0.15234615 0.00000000 0.12755696
0.00000000 0.19777708 0.01999872 0.09826245
0.00000000 0.15130476 0.03999744 0.16441042
0.00000000 0.13416696 0.00999936 0.10726182
0.00000000 0.12449943 0.01999872 0.17247870
0.00000000 0.13353428 0.01999872 0.15290309
0.00000000 0.13126992 0.01999872 0.11836184
0.00000000 0.14299884 0.01999872 0.10495425
0.00000000 0.12208119 0.02999808 0.15046437
0.00000000 0.18183868 0.02999808 0.08911367
0.00000000 0.15222136 0.00999936 0.15518689
0.00000000 0.09533105 0.02999808 0.12965925
0.00000000 0.10265612 0.01999872 0.13221345
0.00000000 0.14465979 0.00999936 0.08993864
0.00000000 0.19136287 0.01999872 0.15664077
0.00000000 0.20903520 0.02999808 0.16380342
0.00000000 0.17235190 0.01999872 0.08954106
0.00000000 0.14333635 0.02999808 0.12125268
0.00000000 0.18259480 0.04999680 0.12284519
0.00000000 0.11471118 0.00000000 0.13331739
0.00000000 0.12397959 0.00999936 0.16172564
0.00000000 0.18278153 0.05999616 0.11409779
0.00000000 0.21070531 0.02999808 0.13144409
0.00000000 0.14347281 0.01999872 0.14546693
0.00000000 0.15397314 0.00999936 0.09958724
0.00000000 0.16144462 0.00999936 0.08521382
0.00000000 0.21818597 0.03999744 0.11067376
0.00000000 0.24087025 0.02999808 0.12437476
0.00000000 0.23752338 0.02999808 0.13425839
0.00000000 0.08485510 0.00999936 0.19939373
0.00000000 0.14352965 0.05999616 0.12587611
0.00000000 0.17438462 0.02999808 0.17046487
0.00000000 0.17003796 0.03999744 0.15032857
0.00000000 0.16205469 0.03999744 0.12092079
0.00000000 0.14318149 0.02999808 0.12919350
0.00000000 0.21141685 0.05999616 0.18546755
0.00000000 0.13355268 0.02999808 0.18801435
0.00000000 0.15506421 0.05999616 0.17594854
0.00000000 0.13262599 0.03999744 0.18922950
0.00000000 0.17200639 0.02999808 0.16399132
0.00000000 0.09746959 0.03999744 0.17026241
0.00000000 0.18235656 0.03999744 0.17549317
0.00000000 0.20060033 0.04999680 0.14734306
0.00000000 0.13391597 0.00999936 0.12330362
0.00000000 0.21977030 0.05999616 0.18298770
0.00000000 0.17246304 0.01999872 0.13036273
0.00000000 0.21184920 0.03999744 0.10798314
0.00000000 0.18119072 0.02999808 0.20500307
0.00000000 0.21976280 0.01999872 0.20105923
0.00000000 0.19204817 0.04999680 0.11927164
0.00000000 0.19137003 0.04999680 0.13500071
0.00000000 0.20179829 0.03999744 0.17532272
0.00000000 0.12439932 0.03999744 0.12965373
0.00000000 0.18912341 0.04999680 0.19760314
0.00000000 0.13434617 0.03999744 0.13029393
0.00000000 0.16206532 0.01999872 0.19777946
0.00000000 0.19138286 0.04999680 0.17106581
0.00000000 0.18416838 0.00999936 0.24056202
0.00000000 0.24757564 0.04999680 0.23130237
0.00000000 0.16217515 0.07999488 0.17317923
0.00000000 0.21957424 0.04999680 0.17890165
0.00000000 0.18130146 0.02999808 0.19083959
0.00000000 0.22909424 0.02999808 0.18774040
0.00000000 0.15349007 0.04999680 0.22652009
0.00000000 0.23072377 0.01999872 0.18193230
0.00000000 0.18325457 0.02999808 0.20882558
0.00000000 0.17391431 0.03999744 0.20891480
0.00000000 0.21229703 0.03999744 0.22143637
0.00000000 0.18315280 0.02999808 0.18627537
0.00000000 0.21207838 0.05999616 0.18358275
0.00000000 0.27791925 0.04999680 0.18458178
0.00000000 0.21225386 0.05999616 0.16869543
0.00000000 0.23093066 0.03999744 0.16071793
0.00000000 0.19082422 0.01999872 0.21653121
0.00000000 0.22156940 0.07999488 0.20486150
0.00000000 0.15300809 0.05999616 0.25922147
0.00000000 0.20129203 0.01999872 0.15334043
0.00000000 0.23790996 0.05999616 0.21128211
0.00000000 0.22000976 0.03999744 0.19831990
0.00000000 0.22192146 0.03999744 0.11973498
0.00000000 0.23900113 0.06999552 0.22159046
0.00000000 0.23173228 0.02999808 0.20323359
0.00000000 0.25038179 0.03999744 0.19363402
0.00000000 0.22950533 0.04999680 0.19948425
0.00000000 0.19228720 0.02999808 0.22525451
0.00000000 0.28807410 0.04999680 0.13946929
0.00000000 0.15429106 0.05999616 0.21119848
0.00000000 0.23254228 0.10999296 0.17505340
0.00000000 0.27122101 0.05999616 0.25457245
0.00000000 0.24067896 0.07999488 0.18120661
0.00000000 0.20041538 0.07999488 0.23317464
0.00000000 0.32709885 0.02999808 0.20790995
0.00000000 0.29999448 0.03999744 0.16143284
0.00000000 0.21200192 0.03999744 0.21217053
0.00000000 0.26010913 0.07999488 0.14827379
0.00000000 0.19158649 0.03999744 0.18801545
0.00000000 0.27940168 0.01999872 0.15912387
0.00000000 0.24949545 0.04999680 0.22255280
0.00000000 0.20112754 0.04999680 0.26714644
0.00000000 0.18124212 0.06999552 0.17895825
0.00000000 0.23978769 0.04999680 0.24538291
0.00000000 0.26907814 0.07999488 0.18182504
0.00000000 0.23148701 0.04999680 0.14898693
0.00000000 0.17366154 0.07999488 0.21634003
0.00000000 0.30839806 0.06999552 0.17577461
0.00000000 0.30827513 0.03999744 0.24848599
0.00000000 0.21105572 0.05999616 0.21145794
0.00000000 0.31672106 0.04999680 0.15646677
0.00000000 0.24132792 0.05999616 0.12843802
0.00000000 0.25239379 0.02999808 0.23340191
0.00000000 0.25216918 0.11999231 0.21612550
0.00000000 0.22191938 0.07999488 0.20075806
0.00000000 0.22075040 0.07999488 0.18264921
0.00000000 0.34796722 0.02999808 0.21313800
0.00000000 0.25336154 0.05999616 0.25848319
0.00000000 0.23281818 0.01999872 0.18874429
0.00000000 0.22253042 0.05999616 0.16375688
0.00000000 0.22164777 0.05999616 0.24554181
0.00000000 0.24309292 0.04999680 0.17401407
0.00000000 0.25003204 0.12999167 0.18297452
0.00000000 0.33755818 0.03999744 0.19003820
0.00000000 0.31037968 0.04999680 0.16330640
0.00000000 0.32007281 0.02999808 0.18514411
0.00000000 0.24117184 0.08999424 0.16715462
0.00000000 0.30860064 0.03999744 0.21929131
0.00000000 0.32842103 0.04999680 0.26245387
0.00000000 0.26282757 0.10999296 0.19420894
0.00000000 0.21111042 0.06999552 0.27233403
0.00000000 0.32930176 0.08999424 0.26439508
0.00000000 0.27917638 0.02999808 0.17263104
0.00000000 0.27162250 0.05999616 0.16981248
0.00000000 0.26002270 0.06999552 0.16594326
0.00000000 0.26038934 0.02999808 0.13829744
0.00000000 0.25975687 0.12999167 0.18069089
0.00000000 0.27247007 0.03999744 0.13331347
0.00000000 0.35668501 0.03999744 0.23043627
0.00000000 0.23204203 0.03999744 0.16701808
0.00000000 0.29043441 0.08999424 0.19792223
0.00000000 0.38677342 0.10999296 0.18243970
0.00000000 0.27183090 0.02999808 0.24177801
0.00000000 0.30844744 0.03999744 0.19394463
0.00000000 0.35782422 0.11999231 0.26408820
0.00000000 0.22332361 0.01999872 0.22532599
0.00000000 0.29053285 0.03999744 0.19372717
0.00000000 0.34570395 0.03999744 0.15978641
0.00000000 0.27027738 0.03999744 0.25694646
0.00000000 0.26210176 0.02999808 0.16485309
0.00000000 0.31802936 0.03999744 0.13320903
0.00000000 0.38630179 0.04999680 0.18911440
0.00000000 0.34498623 0.05999616 0.20270647
0.00000000 0.35705919 0.08999424 0.13138208
0.00000000 0.23069686 0.04999680 0.24507491
0.00000000 0.24117294 0.05999616 0.20630600
0.00000000 0.29063096 0.03999744 0.22288492
0.00000000 0.28871888 0.02999808 0.18000093
0.00000000 0.25190919 0.06999552 0.21751097
0.00000000 0.24988918 0.06999552 0.31815226
0.00000000 0.26977786 0.04999680 0.19830956
0.00000000 0.25986526 0.04999680 0.20721430
0.00000000 0.26014335 0.07999488 0.15360349
0.00000000 0.36779663 0.06999552 0.25430636
0.00000000 0.22234249 0.05999616 0.18642553
0.00000000 0.27131443 0.00999936 0.18285427
0.00000000 0.20186436 0.03999744 0.22646172
0.00000000 0.22100609 0.05999616 0.27965715
0.00000000 0.31794039 0.07999488 0.20870423
0.00000000 0.26059933 0.06999552 0.14442822
0.00000000 0.35599200 0.05999616 0.18520181
0.00000000 0.26086124 0.06999552 0.14102100
0.00000000 0.21341664 0.07999488 0.16209117
0.00000000 0.25245456 0.05999616 0.24540798
0.00000000 0.36624306 0.09999360 0.18516208
0.00000000 0.30080355 0.06999552 0.21241531
0.00000000 0.24197133 0.05999616 0.18891811
0.00000000 0.26265283 0.07999488 0.25476280
0.00000000 0.27355745 0.03999744 0.18156350
0.00000000 0.29935895 0.11999231 0.18854746
0.00000000 0.27949562 0.06999552 0.15733505
0.00000000 0.26156271 0.07999488 0.23026306
0.00000000 0.22394767 0.05999616 0.22122278
0.00000000 0.29009766 0.04999680 0.22287281
0.00000000 0.15460742 0.05999616 0.21282627
0.00000000 0.25955558 0.06999552 0.19489463
0.00000000 0.24252312 0.10999296 0.21323363
0.00000000 0.16429402 0.05999616 0.12557091
0.00000000 0.33543806 0.05999616 0.21399014
0.00000000 0.30611122 0.04999680 0.20556858
0.00000000 0.24952974 0.05999616 0.17058248
0.00000000 0.25968793 0.04999680 0.18778017
0.00000000 0.23059920 0.06999552 0.09769644
0.00000000 0.21396653 0.08999424 0.24757812
0.00000000 0.26986373 0.03999744 0.14846366
0.00000000 0.30682119 0.05999616 0.22169805
0.00000000 0.28912149 0.04999680 0.20769166
0.00000000 0.22287981 0.04999680 0.15299707
0.00000000 0.27001912 0.03999744 0.14403840
0.00000000 0.21229662 0.06999552 0.17605364
0.00000000 0.25118081 0.04999680 0.13509683
0.00000000 0.29817572 0.02999808 0.16521451
0.00000000 0.25147781 0.09999360 0.21276722
0.00000000 0.25120146 0.04999680 0.13861516
0.00000000 0.25778991 0.03999744 0.13354188
0.00000000 0.27045280 0.07999488 0.22797813
0.00000000 0.22257366 0.02999808 0.18063263
0.00000000 0.26026923 0.03999744 0.17059269
0.00000000 0.18235304 0.04999680 0.16652919
0.00000000 0.22942230 0.02999808 0.13579806
0.00000000 0.26270188 0.08999424 0.22659871
0.00000000 0.16188873 0.04999680 0.15374534
0.00000000 0.15529908 0.03999744 0.18381940
0.00000000 0.25187842 0.04999680 0.18228427
0.00000000 0.18399809 0.07999488 0.18513610
0.00000000 0.17415192 0.04999680 0.16536122
0.00000000 0.21297948 0.03999744 0.18143399
0.00000000 0.21215859 0.04999680 0.16217017
0.00000000 0.23108859 0.02999808 0.27040191
0.00000000 0.20965493 0.02999808 0.18139589
0.00000000 0.26037514 0.05999616 0.15895776
0.00000000 0.23117106 0.04999680 0.12654201
0.00000000 0.26005637 0.02999808 0.13695512
0.00000000 0.17226329 0.01999872 0.11001316
0.00000000 0.21240800 0.02999808 0.14197269
0.00000000 0.28894355 0.00999936 0.20730120
0.00000000 0.22169382 0.02999808 0.17537957
0.00000000 0.19361216 0.04999680 0.19975015
0.00000000 0.18390851 0.03999744 0.14283079
0.00000000 0.27174870 0.07999488 0.13523071
0.00000000 0.20101748 0.04999680 0.13772225
0.00000000 0.23892244 0.06999552 0.09865285
0.00000000 0.23026417 0.04999680 0.14534785
0.00000000 0.20166611 0.02999808 0.16403713
0.00000000 0.20081840 0.02999808 0.11776107
0.00000000 0.18182652 0.01999872 0.15570601
0.00000000 0.19377969 0.01999872 0.07515504
0.00000000 0.19361763 0.02999808 0.14466210
0.00000000 0.28806230 0.00999936 0.12730544
0.00000000 0.22826845 0.00999936 0.08019357
0.00000000 0.11579955 0.01999872 0.17691707
0.00000000 0.28824617 0.02999808 0.14250631
0.00000000 0.15369839 0.01999872 0.14364407
0.00000000 0.23194339 0.00999936 0.12162741
0.00000000 0.30709555 0.01999872 0.14234580
0.00000000 0.17378545 0.03999744 0.13917111
0.00000000 0.22008351 0.01999872 0.17817676
0.00000000 0.19376682 0.02999808 0.12529089
0.00000000 0.19176681 0.06999552 0.12492936
0.00000000 0.15288889 0.01999872 0.13826232
0.00000000 0.19218378 0.00999936 0.14387697
0.00000000 0.20219289 0.01999872 0.10351415
0.00000000 0.21088596 0.00999936 0.18192321
0.00000000 0.22974338 0.03999744 0.08972272
0.00000000 0.23770960 0.02999808 0.14875041
0.00000000 0.22941322 0.03999744 0.10179739
0.00000000 0.22037689 0.02999808 0.12163207
0.00000000 0.24939626 0.03999744 0.13125030
0.00000000 0.29959501 0.01999872 0.13955576
0.00000000 0.21015442 0.01999872 0.13692713
0.00000000 0.13484838 0.03999744 0.12526589
0.00000000 0.19897430 0.00000000 0.13382660
0.00000000 0.21073292 0.02999808 0.15227529
0.00000000 0.17350877 0.00000000 0.12463086
0.00000000 0.25645611 0.01999872 0.06046172
0.00000000 0.24563877 0.00999936 0.14546550
0.00000000 0.10562055 0.00000000 0.07075136
0.00000000 0.17184803 0.00000000 0.11346118
0.00000000 0.18202700 0.03999744 0.11545403
0.00000000 0.17932301 0.01999872 0.16462512
0.00000000 0.20161191 0.02999808 0.03304635
0.00000000 0.21212674 0.01999872 0.13034280
0.00000000 0.09592656 0.01999872 0.12739562
0.00000000 0.22056527 0.03999744 0.14288012
0.00000000 0.09640875 0.00999936 0.11643882
0.00000000 0.13432903 0.02999808 0.09423006
0.00000000 0.17190248 0.02999808 0.09558938
0.00000000 0.15321682 0.00999936 0.12781486
0.00000000 0.12470103 0.01999872 0.12890030
0.00000000 0.18969312 0.01999872 0.15267508
0.00000000 0.15183863 0.00999936 0.07676433
0.00000000 0.14456251 0.00999936 0.08756399
0.00000000 0.15189452 0.01999872 0.09707094
0.00000000 0.19996198 0.02999808 0.06692853
0.00000000 0.15323149 0.01999872 0.09860822
0.00000000 0.15262858 0.01999872 0.03095095

0.00000000 0.07702951 0.01999872 0.12405194
0.00000000 0.10322214 0.02999808 0.10770427
0.00000000 0.12501374 0.00000000 0.03767727
0.00000000 0.06856108 0.00999936 0.14547003
0.00000000 0.07689922 0.00999936 0.08077406
0.00000000 0.12394297 0.01999872 0.08786468
0.00000000 0.05638116 0.00000000 0.11703558
0.00000000 0.08614214 0.00000000 0.09944670
0.00000000 0.16189349 0.00000000 0.09951073
0.00000000 0.13319769 0.04999680 0.07354391
0.00000000 0.16305511 0.02999808 0.10612556
0.00000000 0.15978368 0.02999808 0.16385993
0.00000000 0.20933713 0.00999936 0.16310179
0.00000000 0.14421666 0.00999936 0.13699562
0.00000000 0.09564431 0.00000000 0.14527393
0.00000000 0.16990567 0.00999936 0.09790340
0.00000000 0.16393136 0.01999872 0.11038867
0.00000000 0.11399764 0.00999936 0.08609696
0.00000000 0.10437368 0.00999936 0.10369545
0.00000000 0.08556175 0.00999936 0.11114266
0.00000000 0.09397608 0.02999808 0.16406353
0.00000000 0.20981272 0.00999936 0.06914206
0.00000000 0.08667860 0.03999744 0.12261758
0.00000000 0.13221506 0.00999936 0.08500721
0.00000000 0.18229991 0.01999872 0.12202319
0.00000000 0.12575591 0.03999744 0.11406768
0.00000000 0.15305708 0.00000000 0.12938335
0.00000000 0.18072869 0.02999808 0.11001475
0.00000000 0.13380950 0.01999872 0.12504721
0.00000000 0.13270417 0.03999744 0.18456243
0.00000000 0.15477546 0.02999808 0.14537091
0.00000000 0.11536051 0.04999680 0.14185785
0.00000000 0.12402435 0.02999808 0.09868748
0.00000000 0.11479054 0.01999872 0.12328861
0.00000000 0.13207153 0.03999744 0.18239214
0.00000000 0.15402425 0.01999872 0.10495920
0.00000000 0.14330173 0.00999936 0.16541418
0.00000000 0.16106330 0.02999808 0.16431699
0.00000000 0.17216192 0.02999808 0.11759098
0.00000000 0.17403109 0.00999936 0.11391470
0.00000000 0.11450614 0.01999872 0.17915802
0.00000000 0.17076445 0.02999808 0.16994347
0.00000000 0.14315720 0.01999872 0.16212313
0.00000000 0.18102577 0.02999808 0.11446677
0.00000000 0.14445715 0.03999744 0.18180677
0.00000000 0.17970441 0.02999808 0.17437480
0.00000000 0.16455322 0.03999744 0.17668487
0.00000000 0.15284193 0.01999872 0.15820436
0.00000000 0.19942366 0.00000000 0.16228952
0.00000000 0.21933601 0.03999744 0.17916570
0.00000000 0.20214765 0.01999872 0.09995924
0.00000000 0.07581929 0.02999808 0.15290246
0.00000000 0.18194746 0.02999808 0.21742671
0.00000000 0.17356182 0.01999872 0.15551701
0.00000000 0.11518704 0.04999680 0.13828561
0.00000000 0.16278745 0.08999424 0.10441973
0.00000000 0.22923521 0.01999872 0.18610400
0.00000000 0.25838334 0.02999808 0.23700213
0.00000000 0.18151070 0.03999744 0.12878777
0.00000000 0.16245648 0.00999936 0.15916780
0.00000000 0.22061416 0.02999808 0.16674258
0.00000000 0.13440331 0.04999680 0.11445860
0.00000000 0.21072931 0.02999808 0.15659790
0.00000000 0.15190280 0.05999616 0.16426469
0.00000000 0.22145235 0.06999552 0.22371214
0.00000000 0.11509505 0.02999808 0.18364119
0.00000000 0.13245712 0.02999808 0.12655407
0.00000000 0.15212834 0.03999744 0.17273682
0.00000000 0.17364039 0.01999872 0.20958277
0.00000000 0.12236220 0.04999680 0.18843641
0.00000000 0.16450711 0.04999680 0.14915897
0.00000000 0.21833697 0.05999616 0.16582483
0.00000000 0.28784686 0.05999616 0.24739723
0.00000000 0.22128393 0.06999552 0.16815739
0.00000000 0.23754061 0.04999680 0.09877713
0.00000000 0.19181653 0.02999808 0.20209376
0.00000000 0.16248848 0.01999872 0.16824855
0.00000000 0.26490082 0.02999808 0.15526945
0.00000000 0.21054095 0.03999744 0.12744158
0.00000000 0.10708329 0.05999616 0.19523245
0.00000000 0.22056288 0.02999808 0.18133139
0.00000000 0.17209513 0.03999744 0.16667334
0.00000000 0.19988325 0.04999680 0.18454841
0.00000000 0.16339399 0.07999488 0.11712248
0.00000000 0.25851264 0.05999616 0.17120296
0.00000000 0.17390779 0.02999808 0.15958828
0.00000000 0.28065057 0.05999616 0.18090343
0.00000000 0.18370543 0.07999488 0.22810952
0.00000000 0.27629718 0.04999680 0.12229103
0.00000000 0.21216179 0.04999680 0.19630022
0.00000000 0.21993447 0.04999680 0.21316313
0.00000000 0.28755466 0.04999680 0.27186457
0.00000000 0.26039772 0.03999744 0.16811145
0.00000000 0.16546638 0.04999680 0.22673845
0.00000000 0.30572542 0.02999808 0.15797537
0.00000000 0.26681674 0.03999744 0.22992932
0.00000000 0.21207099 0.06999552 0.20664523
0.00000000 0.23316115 0.12999167 0.16298972
0.00000000 0.26194796 0.04999680 0.22147491
0.00000000 0.20128808 0.01999872 0.23784039
0.00000000 0.19441632 0.08999424 0.23634830
0.00000000 0.19174737 0.00000000 0.14923843
0.00000000 0.25922516 0.04999680 0.19768690
0.00000000 0.26923165 0.05999616 0.15098237
0.00000000 0.23076628 0.04999680 0.25012496
0.00000000 0.21352963 0.10999296 0.22318539
0.00000000 0.28718468 0.02999808 0.25406562
0.00000000 0.21148287 0.03999744 0.22776021
0.00000000 0.24062027 0.08999424 0.23625839
0.00000000 0.20200223 0.04999680 0.16169585
0.00000000 0.21907436 0.02999808 0.12488705
0.00000000 0.29101917 0.06999552 0.14154283
0.00000000 0.27827160 0.07999488 0.23775412
0.00000000 0.23135486 0.07999488 0.20460792
0.00000000 0.24843102 0.04999680 0.18359789
0.00000000 0.32770861 0.06999552 0.16554367
0.00000000 0.26232048 0.02999808 0.20353784
0.00000000 0.23794133 0.03999744 0.19357236
0.00000000 0.30908568 0.02999808 0.19415819
0.00000000 0.35831290 0.03999744 0.18672112
0.00000000 0.24917400 0.04999680 0.19388316
0.00000000 0.22147739 0.03999744 0.22539118
0.00000000 0.25172501 0.03999744 0.19358037
0.00000000 0.35613164 0.02999808 0.22813882
0.00000000 0.19253468 0.03999744 0.26920595
0.00000000 0.30255694 0.03999744 0.21856125
0.00000000 0.28192684 0.03999744 0.16125245
0.00000000 0.18269366 0.04999680 0.15015308
0.00000000 0.28982905 0.05999616 0.16291816
0.00000000 0.23992816 0.10999296 0.24221886
0.00000000 0.22130780 0.07999488 0.16698714
0.00000000 0.29816554 0.01999872 0.18132778
0.00000000 0.19369927 0.09999360 0.23280298
0.00000000 0.25070054 0.04999680 0.18167191
0.00000000 0.21032885 0.07999488 0.14507049
0.00000000 0.32408682 0.03999744 0.26569801
0.00000000 0.26084564 0.07999488 0.17716652
0.00000000 0.24073217 0.07999488 0.20593350
0.00000000 0.38881297 0.04999680 0.19675646
0.00000000 0.24605156 0.01999872 0.19638391
0.00000000 0.38504596 0.03999744 0.15638481
0.00000000 0.31867578 0.08999424 0.16479950
0.00000000 0.31868536 0.05999616 0.22058102
0.00000000 0.16442098 0.02999808 0.17013532
0.00000000 0.31150371 0.02999808 0.18933381
0.00000000 0.27306516 0.01999872 0.21616535
0.00000000 0.25335751 0.02999808 0.23513341
0.00000000 0.36542857 0.04999680 0.18513376
0.00000000 0.31599308 0.05999616 0.21378051
0.00000000 0.41273115 0.04999680 0.18772920
0.00000000 0.30879381 0.06999552 0.26351080
0.00000000 0.35413806 0.05999616 0.24119383
0.00000000 0.30909061 0.04999680 0.22567831
0.00000000 0.28008949 0.03999744 0.23532385
0.00000000 0.23262379 0.02999808 0.19417179
0.00000000 0.25273846 0.06999552 0.22218979
0.00000000 0.18218535 0.05999616 0.20942921
0.00000000 0.29188309 0.04999680 0.18500158
0.00000000 0.34876832 0.08999424 0.14302525
0.00000000 0.32886252 0.07999488 0.19946913
0.00000000 0.32037171 0.06999552 0.23445981
0.00000000 0.26136674 0.03999744 0.19977120
0.00000000 0.28847624 0.03999744 0.21194157
0.00000000 0.29055190 0.04999680 0.16013288
0.00000000 0.34009386 0.02999808 0.17326093
0.00000000 0.29837299 0.04999680 0.18803134
0.00000000 0.30140811 0.00999936 0.18978580
0.00000000 0.33011909 0.06999552 0.13908515
0.00000000 0.25030118 0.03999744 0.24520355
0.00000000 0.26208358 0.03999744 0.20623728
0.00000000 0.29087716 0.04999680 0.24102584
0.00000000 0.17482629 0.05999616 0.21044166
0.00000000 0.31101943 0.01999872 0.16807497
0.00000000 0.26297899 0.03999744 0.20995248
0.00000000 0.29955057 0.04999680 0.19493599
0.00000000 0.21374386 0.03999744 0.27694112
0.00000000 0.26309476 0.03999744 0.16894207
0.00000000 0.20369672 0.07999488 0.17773248
0.00000000 0.24158366 0.08999424 0.17013859
0.00000000 0.30805196 0.06999552 0.21160442
0.00000000 0.36825494 0.08999424 0.14776978
0.00000000 0.32697725 0.02999808 0.30206030
0.00000000 0.29091746 0.04999680 0.15058466
0.00000000 0.26068194 0.10999296 0.17297701
0.00000000 0.28139832 0.04999680 0.19233287
0.00000000 0.32974077 0.04999680 0.21221544
0.00000000 0.30800525 0.03999744 0.22920190
0.00000000 0.34724499 0.05999616 0.19993728
0.00000000 0.42478440 0.05999616 0.18692369
0.00000000 0.24171076 0.07999488 0.22895189
0.00000000 0.24036511 0.03999744 0.23518481
0.00000000 0.24205001 0.03999744 0.17346847
0.00000000 0.22034299 0.04999680 0.17564550
0.00000000 0.31885778 0.12999167 0.16388425
0.00000000 0.32804151 0.02999808 0.17617398
0.00000000 0.29897200 0.05999616 0.15953438
0.00000000 0.25079613 0.05999616 0.16183646
0.00000000 0.24040175 0.06999552 0.18611170
0.00000000 0.31161924 0.06999552 0.19762793
0.00000000 0.38669981 0.08999424 0.14020214
0.00000000 0.29239668 0.02999808 0.22400686
0.00000000 0.27061270 0.05999616 0.20514037
